ensembl_id	gene_name	gene_exon_size	mean_TPM
ENSG00000239043.1	SNORD127	86	117.005
ENSG00000222365.1	SNORD12B	91	1119.954
ENSG00000209042.1	SNORD12C	89	807.262
ENSG00000206941.1	SNORD15A	148	2345.698
ENSG00000207445.1	SNORD15B	146	4912.121
ENSG00000199673.1	SNORD16	99	2884.539
ENSG00000212232.1	SNORD17	237	69.842
ENSG00000200623.1	SNORD18A	72	3880.047
ENSG00000202529.1	SNORD18B	72	3727.215
ENSG00000199574.1	SNORD18C	69	4236.838
ENSG00000278261.1	SNORD1A	72	217.015
ENSG00000199961.1	SNORD1B	84	161.476
ENSG00000274091.1	SNORD1C	78	185.612
ENSG00000207280.1	SNORD20	80	793.713
ENSG00000206680.1	SNORD21	95	3924.843
ENSG00000206611.1	SNORD24	75	2056.427
ENSG00000275043.1	SNORD25	69	213.527
ENSG00000276788.1	SNORD26	75	363.468
ENSG00000223004.1	SNORD29	68	405.841
ENSG00000201847.1	SNORD31	69	558.917
ENSG00000201675.1	SNORD32A	84	3104.348
ENSG00000201330.1	SNORD32B	84	0.03
ENSG00000202503.1	SNORD34	71	4707.63
ENSG00000200259.1	SNORD35A	86	4835.972
ENSG00000200530.1	SNORD35B	87	11016.99
ENSG00000199744.1	SNORD36A	73	7415.772
ENSG00000200831.1	SNORD36B	74	7963.324
ENSG00000252542.1	SNORD36C	66	10301.102
ENSG00000202031.1	SNORD38A	70	9134.971
ENSG00000238649.1	SNORD42A	64	5150.26
ENSG00000238423.1	SNORD42B	67	992.366
ENSG00000263764.1	SNORD43	64	450.224
ENSG00000200072.1	SNORD44	61	2321.345
ENSG00000207241.1	SNORD45A	84	185.249
ENSG00000201487.1	SNORD45B	72	263.498
ENSG00000206620.1	SNORD45C	79	83.534
ENSG00000201823.1	SNORD48	64	629.132
ENSG00000277370.1	SNORD49A	71	1140.816
ENSG00000238578.1	SNORD4A	72	3797.086
ENSG00000238597.1	SNORD4B	72	1521.162
ENSG00000281147.1	SNORD50A	75	2732.076
ENSG00000275072.1	SNORD50B	70	3366.149
ENSG00000201754.1	SNORD52	67	858.868
ENSG00000265145.1	SNORD53	78	52.678
ENSG00000238650.1	SNORD54	67	10998
ENSG00000264294.1	SNORD55	80	582.27
ENSG00000207444.1	SNORD56B	71	0.964
ENSG00000206602.1	SNORD58A	65	9540.823
ENSG00000271982.1	SNORD58B	66	2853.03
ENSG00000202093.1	SNORD58C	64	8467.618
ENSG00000207031.1	SNORD59A	75	430.515
ENSG00000206979.1	SNORD61	73	226.098
ENSG00000235284.1	SNORD62A	86	44.823
ENSG00000200084.1	SNORD68	84	1746.07
ENSG00000212452.1	SNORD69	77	104.029
ENSG00000207297.1	SNORD7	97	16.097
ENSG00000223224.1	SNORD71	86	41.879
ENSG00000212296.1	SNORD72	80	11331.159
ENSG00000208797.1	SNORD73A	65	11617.644
ENSG00000251878.1	SNORD79	84	1018.876
ENSG00000200785.1	SNORD8	110	40.716
ENSG00000202400.1	SNORD82	70	421.504
ENSG00000265236.1	SNORD84	78	354.798
ENSG00000254341.2	SNORD87	89	1511.192
ENSG00000221241.1	SNORD88A	91	38.595
ENSG00000221381.1	SNORD88B	91	31.86
ENSG00000220988.1	SNORD88C	91	24.217
ENSG00000212283.1	SNORD89	114	229.018
ENSG00000199436.1	SNORD9	104	84.924
ENSG00000212447.1	SNORD90	111	12.772
ENSG00000264994.1	SNORD92	85	31.327
ENSG00000221740.1	SNORD93	74	13.08
ENSG00000208772.1	SNORD94	137	95.129
ENSG00000272296.1	SNORD96A	79	3032.981
ENSG00000208883.1	SNORD96B	79	2.925
ENSG00000238622.1	SNORD97	142	305.419
ENSG00000221539.1	SNORD99	74	392.75
ENSG00000101298.12	SNPH	5574	7.521
ENSG00000163788.12	SNRK	6981	84.831
ENSG00000144028.13	SNRNP200	10926	13.175
ENSG00000161981.9	SNRNP25	3060	16.755
ENSG00000124380.9	SNRNP27	2275	42.327
ENSG00000184209.14	SNRNP35	5140	14.211
ENSG00000060688.11	SNRNP40	3881	27.958
ENSG00000168566.11	SNRNP48	5836	12.608
ENSG00000104852.13	SNRNP70	4684	157.615
ENSG00000077312.7	SNRPA	2361	135.792
ENSG00000131876.15	SNRPA1	3669	113.042
ENSG00000125835.16	SNRPB	1278	259.045
ENSG00000125870.9	SNRPB2	2607	81.173
ENSG00000124562.8	SNRPC	1277	178.546
ENSG00000167088.9	SNRPD1	4909	36.134
ENSG00000125743.9	SNRPD2	1608	386.814
ENSG00000223982.3	SNRPD2P2	333	0.025
ENSG00000100028.10	SNRPD3	2544	71.992
ENSG00000182004.11	SNRPE	1474	105.568
ENSG00000139343.9	SNRPF	3043	43.362
ENSG00000143977.12	SNRPG	1795	101.374
ENSG00000128739.19	SNRPN	2919	95.962
ENSG00000101400.5	SNTA1	2342	16.189
ENSG00000172164.12	SNTB1	6747	41.856
ENSG00000168807.15	SNTB2	9875	16.03
ENSG00000147481.12	SNTG1	5099	5.785
ENSG00000172554.10	SNTG2	4469	2.461
ENSG00000188817.6	SNTN	4651	0.053
ENSG00000169371.12	SNUPN	3516	19.104
ENSG00000100603.12	SNW1	2432	118.358
ENSG00000028528.13	SNX1	9780	36.465
ENSG00000086300.14	SNX10	3518	25.799
ENSG00000002919.13	SNX11	3606	44.814
ENSG00000147164.10	SNX12	2595	6.265
ENSG00000071189.20	SNX13	16418	5.177
ENSG00000135317.11	SNX14	7105	37.233
ENSG00000104497.12	SNX16	4610	5.491
ENSG00000115234.9	SNX17	3765	88.296
ENSG00000178996.11	SNX18	5559	1.979
ENSG00000120451.9	SNX19	8152	7.187
ENSG00000205302.5	SNX2	4254	48.986
ENSG00000167208.13	SNX20	5754	48.666
ENSG00000124104.17	SNX21	4066	5.551
ENSG00000157734.12	SNX22	5767	84.149
ENSG00000064652.9	SNX24	3550	8.567
ENSG00000109762.14	SNX25	4567	16.238
ENSG00000143376.11	SNX27	7467	18.937
ENSG00000048471.12	SNX29	11298	27.709
ENSG00000112335.13	SNX3	1842	123.001
ENSG00000148158.15	SNX30	11578	6.949
ENSG00000174226.7	SNX31	3149	0.496
ENSG00000172803.16	SNX32	3966	3.685
ENSG00000173548.8	SNX33	8008	1.251
ENSG00000114520.9	SNX4	2709	54.846
ENSG00000089006.15	SNX5	7953	50.032
ENSG00000129515.17	SNX6	4105	68.005
ENSG00000162627.15	SNX7	2067	1.392
ENSG00000106266.7	SNX8	5773	5.719
ENSG00000130340.13	SNX9	4646	26.987
ENSG00000057252.11	SOAT1	7005	37.664
ENSG00000167780.10	SOAT2	2044	3.488
ENSG00000112320.10	SOBP	6904	1.587
ENSG00000185338.4	SOCS1	1225	9.98
ENSG00000120833.12	SOCS2	6776	6.203
ENSG00000184557.4	SOCS3	2734	77.147
ENSG00000180008.8	SOCS4	7043	2.891
ENSG00000171150.7	SOCS5	5034	4.314
ENSG00000170677.5	SOCS6	5984	0.48
ENSG00000274211.3	SOCS7	8621	8.917
ENSG00000142168.13	SOD1	2019	247.966
ENSG00000112096.15	SOD2	18985	19.47
ENSG00000109610.5	SOD3	2128	0.197
ENSG00000165643.9	SOHLH1	1987	0.004
ENSG00000120669.14	SOHLH2	3399	0.768
ENSG00000159140.16	SON	13172	27.857
ENSG00000095637.19	SORBS1	10819	0.61
ENSG00000154556.16	SORBS2	16730	0.252
ENSG00000120896.12	SORBS3	6097	10.448
ENSG00000108018.14	SORCS1	9964	2.916
ENSG00000184985.15	SORCS2	6317	4.073
ENSG00000156395.11	SORCS3	5764	0.776
ENSG00000140263.12	SORD	6159	2.557
ENSG00000137642.11	SORL1	19449	32.452
ENSG00000134243.10	SORT1	8762	2.711
ENSG00000115904.11	SOS1	9263	42.046
ENSG00000100485.10	SOS2	6938	11.656
ENSG00000167941.2	SOST	2300	0.011
ENSG00000171243.7	SOSTDC1	2473	0.066
ENSG00000198944.5	SOWAHA	3211	0.023
ENSG00000186212.3	SOWAHB	3220	0.008
ENSG00000198142.4	SOWAHC	4657	0.523
ENSG00000187808.4	SOWAHD	1552	1.412
ENSG00000182968.4	SOX1	2842	0.009
ENSG00000100146.15	SOX10	3710	0.512
ENSG00000176887.6	SOX11	8719	0.048
ENSG00000177732.7	SOX12	4824	4.134
ENSG00000143842.13	SOX13	7420	6.409
ENSG00000168875.2	SOX14	2055	0
ENSG00000129194.6	SOX15	1541	1.397
ENSG00000164736.5	SOX17	2342	0
ENSG00000203883.6	SOX18	1864	0.024
ENSG00000242808.6	SOX2-OT	11874	0.796
ENSG00000181449.3	SOX2	2513	0.024
ENSG00000125285.5	SOX21	2778	0.003
ENSG00000134595.7	SOX3	2517	0.003
ENSG00000039600.9	SOX30	3471	4.86
ENSG00000124766.5	SOX4	5851	3.18
ENSG00000134532.14	SOX5	8885	5.372
ENSG00000110693.14	SOX6	19636	0.883
ENSG00000171056.7	SOX7	3216	22.165
ENSG00000005513.9	SOX8	4432	0.282
ENSG00000125398.5	SOX9	3935	0.008
ENSG00000185591.8	SP1	8083	23.21
ENSG00000067066.15	SP100	12618	45.254
ENSG00000079263.17	SP140	5582	42.434
ENSG00000185404.15	SP140L	5650	46.599
ENSG00000167182.12	SP2	3184	37.746
ENSG00000172845.12	SP3	10704	43.211
ENSG00000105866.12	SP4	6234	33.399
ENSG00000204335.3	SP5	2060	0.005
ENSG00000189120.4	SP6	4075	0.09
ENSG00000170374.5	SP7	3414	0.241
ENSG00000164651.15	SP8	3718	0
ENSG00000217236.1	SP9	2554	0
ENSG00000064199.5	SPA17	5205	1.075
ENSG00000118434.7	SPACA1	1710	0.367
ENSG00000141316.11	SPACA3	1230	0.645
ENSG00000177202.2	SPACA4	972	0.253
ENSG00000171489.9	SPACA5	732	0.615
ENSG00000153498.10	SPACA7	1114	1.727
ENSG00000104450.11	SPAG1	5055	9.638
ENSG00000178287.16	SPAG11A	1973	0.311
ENSG00000164871.16	SPAG11B	1973	0.397
ENSG00000144451.17	SPAG16	8257	3.213
ENSG00000155761.12	SPAG17	9552	4.446
ENSG00000061656.8	SPAG4	2240	5.253
ENSG00000227543.4	SPAG5-AS1	3835	91.248
ENSG00000076382.15	SPAG5	5472	12.181
ENSG00000077327.14	SPAG6	3887	0.401
ENSG00000091640.6	SPAG7	2831	39.223
ENSG00000137098.12	SPAG8	2722	6.477
ENSG00000008294.19	SPAG9	11963	24.624
ENSG00000106304.14	SPAM1	3032	0.658
ENSG00000277215.1	SPANXA2-OT1	1686	1.61
ENSG00000203926.4	SPANXA2	691	0
ENSG00000198573.6	SPANXC	387	0
ENSG00000203923.4	SPANXN1	1276	0.013
ENSG00000268988.1	SPANXN2	1378	0.025
ENSG00000189252.4	SPANXN3	590	0.47
ENSG00000189326.4	SPANXN4	625	0.026
ENSG00000204363.4	SPANXN5	1316	0.006
ENSG00000113140.9	SPARC	4831	1.012
ENSG00000152583.11	SPARCL1	3477	1.462
ENSG00000021574.10	SPAST	5213	25.973
ENSG00000186451.1	SPATA12	2413	0.002
ENSG00000144962.6	SPATA16	2106	5.731
ENSG00000162814.9	SPATA17	6515	1.712
ENSG00000163071.9	SPATA18	4941	0.38
ENSG00000166118.6	SPATA19	898	0.033
ENSG00000158480.9	SPATA2	4270	14.894
ENSG00000006282.18	SPATA20	5337	6.085
ENSG00000187144.10	SPATA21	4506	62.731
ENSG00000141255.11	SPATA22	2860	3.042
ENSG00000170469.9	SPATA24	1204	12.518
ENSG00000149634.4	SPATA25	757	0.511
ENSG00000158792.14	SPATA2L	2482	7.796
ENSG00000173699.14	SPATA3	2066	0.587
ENSG00000150628.5	SPATA4	2464	0.16
ENSG00000145375.7	SPATA5	8247	19.064
ENSG00000171763.16	SPATA5L1	3406	9.75
ENSG00000132122.10	SPATA6	5939	2.724
ENSG00000042317.15	SPATA7	6872	1.056
ENSG00000185594.4	SPATA8	1491	0.016
ENSG00000145757.14	SPATA9	2811	2.743
ENSG00000186583.10	SPATC1	2007	0.556
ENSG00000249481.5	SPATS1	1569	50.376
ENSG00000123352.16	SPATS2	6840	11.819
ENSG00000196141.11	SPATS2L	10437	7.583
ENSG00000161888.10	SPC24	2839	1.776
ENSG00000152253.7	SPC25	1841	3.317
ENSG00000114902.12	SPCS1	5324	37.682
ENSG00000118363.10	SPCS2	2982	40.726
ENSG00000129128.11	SPCS3	6831	85.371
ENSG00000124664.9	SPDEF	1914	4.53
ENSG00000163806.14	SPDYA	3483	171.309
ENSG00000204710.2	SPDYC	991	0.175
ENSG00000136206.3	SPDYE1	2649	5.828
ENSG00000205238.8	SPDYE2	2072	5.624
ENSG00000214300.7	SPDYE3	4131	7.88
ENSG00000183318.10	SPDYE4	1063	0.228
ENSG00000170092.13	SPDYE5	3325	4.424
ENSG00000260097.2	SPDYE6	1691	5.899
ENSG00000179994.9	SPDYE7P	1262	0.372
ENSG00000273520.3	SPDYE8P	2281	1.316
ENSG00000128487.15	SPECC1	13676	3.506
ENSG00000100014.18	SPECC1L	7324	16.064
ENSG00000101222.11	SPEF1	1925	0.299
ENSG00000152582.11	SPEF2	14887	1.949
ENSG00000072195.13	SPEG	17910	0.169
ENSG00000181323.7	SPEM1	982	0.014
ENSG00000065526.9	SPEN	13294	36.567
ENSG00000174015.8	SPERT	2125	0.239
ENSG00000258484.3	SPESP1	1588	0.792
ENSG00000104133.13	SPG11	11853	38.73
ENSG00000133104.11	SPG20	6387	9.635
ENSG00000090487.9	SPG21	3984	52.427
ENSG00000197912.12	SPG7	11924	24.043
ENSG00000213029.3	SPHAR	648	18.804
ENSG00000176170.12	SPHK1	4416	1.627
ENSG00000063176.14	SPHK2	6009	1.499
ENSG00000153820.11	SPHKAP	7009	1.167
ENSG00000066336.10	SPI1	2069	53.117
ENSG00000269404.5	SPIB	4281	5.971
ENSG00000166211.7	SPIC	1132	0.881
ENSG00000163611.10	SPICE1	7941	7.429
ENSG00000106723.15	SPIN1	4914	25.95
ENSG00000147059.8	SPIN2A	2889	0.028
ENSG00000186787.7	SPIN2B	1478	6.231
ENSG00000204271.9	SPIN3	2222	11.769
ENSG00000186767.5	SPIN4	4117	4.255
ENSG00000164266.9	SPINK1	1480	0.421
ENSG00000214510.8	SPINK13	1174	1.122
ENSG00000196800.5	SPINK14	294	0.897
ENSG00000128040.9	SPINK2	772	2.601
ENSG00000122711.7	SPINK4	654	4.074
ENSG00000133710.14	SPINK5	4381	0.548
ENSG00000178172.5	SPINK6	733	0.246
ENSG00000145879.9	SPINK7	1545	0.206
ENSG00000229453.2	SPINK8	444	4.644
ENSG00000204909.6	SPINK9	841	0.242
ENSG00000166145.13	SPINT1	3542	4.049
ENSG00000167642.11	SPINT2	5199	9.891
ENSG00000101446.7	SPINT3	476	0.012
ENSG00000149651.3	SPINT4	512	0.544
ENSG00000134278.13	SPIRE1	6544	4.292
ENSG00000204991.9	SPIRE2	7975	1.692
ENSG00000197471.10	SPN	7382	16.388
ENSG00000169682.16	SPNS1	3792	38.37
ENSG00000183018.7	SPNS2	4111	11.199
ENSG00000182557.6	SPNS3	2684	14.499
ENSG00000054796.11	SPO11	1867	0.128
ENSG00000134668.11	SPOCD1	7085	0.026
ENSG00000152377.11	SPOCK1	6174	2.572
ENSG00000107742.11	SPOCK2	6569	236.477
ENSG00000196104.9	SPOCK3	4482	2.963
ENSG00000262655.3	SPON1	5102	10.655
ENSG00000159674.10	SPON2	6013	23.597
ENSG00000121067.16	SPOP	6380	32.821
ENSG00000144228.7	SPOPL	6468	29.182
ENSG00000118785.12	SPP1	2321	0.273
ENSG00000072080.9	SPP2	1265	0.462
ENSG00000138600.8	SPPL2A	8144	30.048
ENSG00000005206.15	SPPL2B	7130	155.996
ENSG00000157837.14	SPPL3	6672	18.246
ENSG00000116096.5	SPR	1480	0.855
ENSG00000166068.11	SPRED1	8260	2.389
ENSG00000198369.8	SPRED2	5154	2.332
ENSG00000188766.11	SPRED3	5864	0.523
ENSG00000203772.7	SPRN	3128	8.575
ENSG00000169474.4	SPRR1A	270	0
ENSG00000169469.8	SPRR1B	620	0
ENSG00000241794.1	SPRR2A	709	4.787
ENSG00000196805.7	SPRR2B	617	0
ENSG00000229035.2	SPRR2C	219	0
ENSG00000163216.6	SPRR2D	1057	0
ENSG00000203785.7	SPRR2E	734	0
ENSG00000244094.1	SPRR2F	681	0.012
ENSG00000159516.8	SPRR2G	568	0
ENSG00000163209.13	SPRR3	1441	0.006
ENSG00000184148.3	SPRR4	733	0.018
ENSG00000164056.9	SPRY1	3963	0.703
ENSG00000136158.9	SPRY2	3038	0.87
ENSG00000187678.8	SPRY4	5930	0.003
ENSG00000167778.7	SPRYD3	3479	24.049
ENSG00000176422.12	SPRYD4	10779	0.767
ENSG00000123178.13	SPRYD7	3340	4.589
ENSG00000171621.12	SPSB1	3403	6.072
ENSG00000111671.8	SPSB2	2452	4.498
ENSG00000162032.14	SPSB3	3192	79.899
ENSG00000175093.4	SPSB4	3740	0.527
ENSG00000163554.10	SPTA1	10025	0.293
ENSG00000197694.12	SPTAN1	15023	19.014
ENSG00000070182.16	SPTB	14772	3.362
ENSG00000115306.14	SPTBN1	18504	15.654
ENSG00000173898.10	SPTBN2	9137	0.124
ENSG00000160460.14	SPTBN4	11549	1.384
ENSG00000137877.9	SPTBN5	12338	4.038
ENSG00000090054.12	SPTLC1	3658	60.655
ENSG00000100596.5	SPTLC2	9143	23.845
ENSG00000172296.11	SPTLC3	8520	0.723
ENSG00000165389.6	SPTSSA	2777	22.154
ENSG00000196542.7	SPTSSB	3745	0.011
ENSG00000179119.13	SPTY2D1	6005	24.913
ENSG00000164299.6	SPZ1	1945	0
ENSG00000104549.10	SQLE	4305	14.078
ENSG00000137767.12	SQRDL	3088	72.174
ENSG00000161011.18	SQSTM1	7654	73.707
ENSG00000213523.8	SRA1	3454	39.737
ENSG00000068784.11	SRBD1	5045	23.886
ENSG00000197122.10	SRC	6468	3.083
ENSG00000080603.15	SRCAP	15255	34.809
ENSG00000277363.3	SRCIN1	11658	0.031
ENSG00000145545.10	SRD5A1	7715	3.83
ENSG00000232549.1	SRD5A1P1	786	0.185
ENSG00000277893.1	SRD5A2	4648	0.364
ENSG00000128039.9	SRD5A3	4420	4.662
ENSG00000072310.15	SREBF1	8030	9.668
ENSG00000198911.10	SREBF2	7557	33.431
ENSG00000153914.14	SREK1	18240	27.181
ENSG00000153006.13	SREK1IP1	7537	2.91
ENSG00000112658.7	SRF	4202	35.557
ENSG00000151304.5	SRFBP1	3111	8.883
ENSG00000196935.7	SRGAP1	26641	0.469
ENSG00000266028.6	SRGAP2	15675	4.369
ENSG00000196220.14	SRGAP3	18924	0.884
ENSG00000122862.4	SRGN	1220	1091.292
ENSG00000075142.12	SRI	4237	43.706
ENSG00000185739.12	SRL	5702	0.521
ENSG00000116649.8	SRM	1898	36.171
ENSG00000125508.3	SRMS	1516	0.217
ENSG00000140319.9	SRP14	2005	245.521
ENSG00000153037.11	SRP19	3632	40.39
ENSG00000100883.10	SRP54	3903	47.852
ENSG00000167881.13	SRP68	7641	25.966
ENSG00000174780.14	SRP72	4697	33.348
ENSG00000143742.11	SRP9	1728	176.438
ENSG00000096063.13	SRPK1	6692	41.047
ENSG00000135250.15	SRPK2	6341	23.492
ENSG00000184343.9	SRPK3	4744	0.438
ENSG00000182934.10	SRPR	4167	109.518
ENSG00000144867.10	SRPRB	4180	29.436
ENSG00000101955.13	SRPX	1987	1.6
ENSG00000102359.5	SRPX2	2368	0.859
ENSG00000167720.11	SRR	3498	21.565
ENSG00000100104.11	SRRD	4319	10.904
ENSG00000133226.15	SRRM1	8168	66.974
ENSG00000167978.15	SRRM2	13266	176.844
ENSG00000177679.15	SRRM3	6873	0.006
ENSG00000139767.7	SRRM4	8835	0.617
ENSG00000226763.4	SRRM5	2698	10.836
ENSG00000087087.17	SRRT	4588	182.553
ENSG00000136450.11	SRSF1	3340	138.756
ENSG00000188529.13	SRSF10	10277	7.345
ENSG00000116754.12	SRSF11	8473	146.454
ENSG00000154548.8	SRSF12	4548	0.95
ENSG00000161547.13	SRSF2	3017	309.73
ENSG00000112081.15	SRSF3	7118	245.613
ENSG00000116350.14	SRSF4	3442	174.58
ENSG00000100650.14	SRSF5	5357	312.217
ENSG00000124193.13	SRSF6	4593	166.564
ENSG00000115875.17	SRSF7	4045	467.235
ENSG00000263465.3	SRSF8	4028	61.783
ENSG00000111786.7	SRSF9	3744	105.918
ENSG00000271303.1	SRXN1	2698	18.089
ENSG00000184895.7	SRY	845	0.016
ENSG00000141380.12	SS18	6144	51.39
ENSG00000184402.13	SS18L1	5094	7.419
ENSG00000008324.9	SS18L2	1301	89.084
ENSG00000138385.14	SSB	5113	63.971
ENSG00000106028.9	SSBP1	4988	39.634
ENSG00000145687.14	SSBP2	11284	10.91
ENSG00000157216.14	SSBP3	5227	85.114
ENSG00000130511.14	SSBP4	2974	107.04
ENSG00000179954.13	SSC5D	7314	0.183
ENSG00000138434.15	SSFA2	9582	9.599
ENSG00000084112.13	SSH1	14537	8.936
ENSG00000141298.16	SSH2	12608	60
ENSG00000172830.11	SSH3	3641	9.952
ENSG00000176101.10	SSNA1	1183	46.692
ENSG00000123096.10	SSPN	6821	0.368
ENSG00000197558.10	SSPO	21144	0.043
ENSG00000124783.11	SSR1	11349	28.379
ENSG00000163479.12	SSR2	6651	79.742
ENSG00000114850.5	SSR3	4627	56.645
ENSG00000180879.12	SSR4	4590	68.083
ENSG00000235374.2	SSR4P1	2636	0.638
ENSG00000149136.6	SSRP1	6323	13.109
ENSG00000173465.6	SSSCA1	2008	8.577
ENSG00000157005.3	SST	618	0.04
ENSG00000139874.5	SSTR1	4295	0.002
ENSG00000180616.7	SSTR2	7852	0.004
ENSG00000278195.1	SSTR3	4521	0.064
ENSG00000132671.5	SSTR4	1427	0
ENSG00000162009.8	SSTR5	1362	0
ENSG00000160075.11	SSU72	6925	62.281
ENSG00000126752.7	SSX1	1298	0.433
ENSG00000241476.6	SSX2	1950	0
ENSG00000268447.4	SSX2B	2255	0
ENSG00000117155.15	SSX2IP	8639	6.888
ENSG00000165584.14	SSX3	2107	0.205
ENSG00000268009.4	SSX4	1232	0.217
ENSG00000165583.12	SSX5	1668	0.244
ENSG00000171483.12	SSX6	1869	0.357
ENSG00000187754.8	SSX7	1311	0.108
ENSG00000157965.11	SSX8	579	0.96
ENSG00000100380.11	ST13	4147	108.707
ENSG00000232150.3	ST13P4	1093	0.337
ENSG00000149418.9	ST14	4350	0.627
ENSG00000147488.10	ST18	14396	0.313
ENSG00000259332.2	ST20-MTHFS	869	192.459
ENSG00000180953.10	ST20	1614	59.436
ENSG00000008513.13	ST3GAL1	8729	76.394
ENSG00000157350.11	ST3GAL2	9744	4.921
ENSG00000126091.18	ST3GAL3	4443	23.643
ENSG00000110080.17	ST3GAL4	4465	6.141
ENSG00000115525.15	ST3GAL5	5549	35.032
ENSG00000064225.11	ST3GAL6	6288	2.434
ENSG00000166444.16	ST5	14267	0.807
ENSG00000073849.13	ST6GAL1	9151	81.768
ENSG00000144057.14	ST6GAL2	7708	0.431
ENSG00000070526.13	ST6GALNAC1	3448	4.551
ENSG00000070731.8	ST6GALNAC2	7558	1.326
ENSG00000184005.10	ST6GALNAC3	7237	8.099
ENSG00000136840.17	ST6GALNAC4	2630	14.267
ENSG00000117069.13	ST6GALNAC5	4263	1.792
ENSG00000160408.13	ST6GALNAC6	5307	64.829
ENSG00000227199.1	ST7-AS1	1889	0.963
ENSG00000226367.4	ST7-AS2	2866	3.253
ENSG00000214188.8	ST7-OT4	2664	0.952
ENSG00000004866.17	ST7	6742	11.586
ENSG00000007341.17	ST7L	8111	13.247
ENSG00000111728.9	ST8SIA1	14483	11.407
ENSG00000140557.10	ST8SIA2	5903	0.309
ENSG00000177511.5	ST8SIA3	12068	0.007
ENSG00000113532.11	ST8SIA4	7794	10.332
ENSG00000101638.12	ST8SIA5	15789	0.254
ENSG00000148488.14	ST8SIA6	2627	17.39
ENSG00000010327.9	STAB1	10588	1.776
ENSG00000136011.13	STAB2	9288	0.726
ENSG00000144681.9	STAC	4396	1.638
ENSG00000141750.6	STAC2	3362	0.167
ENSG00000185482.6	STAC3	2096	10.445
ENSG00000118007.11	STAG1	7846	59.311
ENSG00000101972.17	STAG2	8187	81.345
ENSG00000066923.16	STAG3	8583	10.438
ENSG00000205583.12	STAG3L1	2094	8.47
ENSG00000277072.3	STAG3L2	2694	9.792
ENSG00000174353.16	STAG3L3	3644	2.785
ENSG00000106610.13	STAG3L4	2501	23.529
ENSG00000136738.13	STAM	3246	40.048
ENSG00000115145.8	STAM2	7005	13.57
ENSG00000124356.14	STAMBP	7698	18.609
ENSG00000138134.10	STAMBPL1	6323	17.01
ENSG00000035720.6	STAP1	1655	16.43
ENSG00000178078.10	STAP2	2766	3.468
ENSG00000147465.10	STAR	3767	0.854
ENSG00000214530.6	STARD10	4197	6.449
ENSG00000133121.19	STARD13	8388	0.591
ENSG00000131748.14	STARD3	5160	44.176
ENSG00000010270.12	STARD3NL	4348	29.756
ENSG00000164211.11	STARD4	5684	18.866
ENSG00000172345.12	STARD5	6339	8.213
ENSG00000174448.7	STARD6	1862	1.49
ENSG00000084090.12	STARD7	4414	85.607
ENSG00000130052.12	STARD8	5558	0.958
ENSG00000159433.10	STARD9	20706	5.946
ENSG00000115415.17	STAT1	6053	197.581
ENSG00000170581.12	STAT2	6109	80.615
ENSG00000168610.13	STAT3	8812	69.272
ENSG00000138378.16	STAT4	4250	113.836
ENSG00000126561.15	STAT5A	5754	12.299
ENSG00000173757.8	STAT5B	6447	171.459
ENSG00000166888.9	STAT6	7298	143.592
ENSG00000126549.8	STATH	2176	0.064
ENSG00000124214.18	STAU1	4094	79.314
ENSG00000040341.16	STAU2	8998	17.417
ENSG00000159167.10	STC1	4149	0.195
ENSG00000113739.9	STC2	6128	0.055
ENSG00000164647.7	STEAP1	1625	0.278
ENSG00000105889.13	STEAP1B	2316	0.743
ENSG00000157214.12	STEAP2	8715	0.068
ENSG00000115107.18	STEAP3	4562	0.956
ENSG00000127954.11	STEAP4	11245	0.231
ENSG00000256762.1	STH	445	0.086
ENSG00000123473.14	STIL	7291	1.361
ENSG00000167323.8	STIM1	7130	68.718
ENSG00000109689.13	STIM2	6909	44.669
ENSG00000168439.15	STIP1	4657	57.507
ENSG00000072786.11	STK10	9083	214.353
ENSG00000118046.13	STK11	8639	13.336
ENSG00000144589.19	STK11IP	5694	24.729
ENSG00000115661.12	STK16	4368	8.42
ENSG00000164543.5	STK17A	4943	169.515
ENSG00000081320.9	STK17B	6580	210.464
ENSG00000204344.13	STK19	3954	3.988
ENSG00000102572.13	STK24	12077	42.176
ENSG00000115694.13	STK25	7584	24.985
ENSG00000104375.14	STK3	11906	4.167
ENSG00000196335.11	STK31	6183	1.537
ENSG00000169302.13	STK32A	7776	0.927
ENSG00000152953.11	STK32B	5324	4.999
ENSG00000165752.15	STK32C	3543	3.769
ENSG00000130413.14	STK33	7599	1.213
ENSG00000125834.11	STK35	7055	16.561
ENSG00000163482.10	STK36	6458	5.87
ENSG00000112079.8	STK38	3576	394.507
ENSG00000211455.6	STK38L	6921	7.426
ENSG00000198648.9	STK39	4247	111.18
ENSG00000101109.10	STK4	9075	111.352
ENSG00000196182.9	STK40	5590	26.237
ENSG00000117632.19	STMN1	6261	41.797
ENSG00000104435.12	STMN2	2362	0.97
ENSG00000197457.8	STMN3	2452	69.383
ENSG00000015592.15	STMN4	3294	0.192
ENSG00000148175.11	STOM	3198	161.68
ENSG00000067221.12	STOML1	10461	1.158
ENSG00000165283.14	STOML2	1806	101.084
ENSG00000133115.10	STOML3	2205	0.734
ENSG00000068781.19	STON1-GTF2A1L	4302	3.142
ENSG00000243244.4	STON1	7709	2.291
ENSG00000140022.8	STON2	6675	0.145
ENSG00000165730.13	STOX1	3568	1.783
